time	V(N004,Load)	V(N005,Load)	V(Ubatt,Load)	V(load)	V(n011)	Id(M4)
9.504639324459718e-03	6.412392e-01	6.412392e-01	1.494885e+01	-9.488485e-01	1.992652e-02	-2.390595e+01
9.504659324459722e-03	6.412397e-01	6.412397e-01	1.494884e+01	-9.488446e-01	1.992996e-02	-2.390544e+01
9.504699324459721e-03	6.412406e-01	6.412406e-01	1.494884e+01	-9.488365e-01	1.993389e-02	-2.390442e+01
9.504748952329535e-03	6.412418e-01	6.412418e-01	1.494883e+01	-9.488266e-01	1.993962e-02	-2.390315e+01
9.504848208069162e-03	6.412440e-01	6.412440e-01	1.494881e+01	-9.488065e-01	1.995189e-02	-2.390061e+01
9.504858208069164e-03	6.412442e-01	6.412442e-01	1.494880e+01	-9.488045e-01	1.995238e-02	-2.390035e+01
9.504878208069167e-03	6.412446e-01	6.412446e-01	1.494880e+01	-9.488004e-01	1.995342e-02	-2.389983e+01
9.504918208069167e-03	6.412455e-01	6.412455e-01	1.494879e+01	-9.487923e-01	1.995814e-02	-2.389880e+01
9.504947884002676e-03	6.412461e-01	6.412461e-01	1.494879e+01	-9.487863e-01	1.996259e-02	-2.389804e+01
9.504957884002678e-03	6.412463e-01	6.412463e-01	1.494878e+01	-9.487842e-01	1.996347e-02	-2.389778e+01
9.504977884002681e-03	6.412467e-01	6.412467e-01	1.494878e+01	-9.487801e-01	1.996567e-02	-2.389726e+01
9.504987884002683e-03	6.412469e-01	6.412469e-01	1.494878e+01	-9.487779e-01	1.996096e-02	-2.389700e+01
9.504989999999998e-03	6.412470e-01	6.412470e-01	1.494878e+01	-9.487776e-01	1.996298e-02	-2.389695e+01
9.504994231994628e-03	6.412471e-01	6.412471e-01	1.494878e+01	-9.487768e-01	1.996762e-02	-2.389684e+01
9.505000000000000e-03	6.412475e-01	6.412476e-01	1.494880e+01	-9.487960e-01	2.010756e-02	-2.389717e+01
9.505000015812982e-03	6.412469e-01	6.412469e-01	1.494879e+01	-9.487863e-01	2.006741e-02	-2.389698e+01
9.505000047438948e-03	6.412444e-01	6.412445e-01	1.494878e+01	-9.487777e-01	2.002082e-02	-2.389677e+01
9.505000110690873e-03	6.412349e-01	6.412355e-01	1.494878e+01	-9.487755e-01	1.998568e-02	-2.389670e+01
9.505000183847069e-03	6.412179e-01	6.412193e-01	1.494878e+01	-9.487759e-01	1.997212e-02	-2.389672e+01
9.505000276609214e-03	6.411903e-01	6.411930e-01	1.494878e+01	-9.487759e-01	1.996794e-02	-2.389675e+01
9.505000381485065e-03	6.411559e-01	6.411601e-01	1.494878e+01	-9.487761e-01	1.996728e-02	-2.389677e+01
9.505000499269424e-03	6.411171e-01	6.411231e-01	1.494878e+01	-9.487763e-01	1.996705e-02	-2.389680e+01
9.505000627712000e-03	6.410772e-01	6.410848e-01	1.494878e+01	-9.487765e-01	1.996700e-02	-2.389683e+01
9.505000797958595e-03	6.410297e-01	6.410391e-01	1.494878e+01	-9.487767e-01	1.996683e-02	-2.389685e+01
9.505001138451791e-03	6.409470e-01	6.409593e-01	1.494878e+01	-9.487770e-01	1.996670e-02	-2.389689e+01
9.505001448159058e-03	6.408818e-01	6.408960e-01	1.494878e+01	-9.487771e-01	1.996660e-02	-2.389692e+01
9.505001864779164e-03	6.408043e-01	6.408202e-01	1.494878e+01	-9.487772e-01	1.996653e-02	-2.389694e+01
9.505002280623766e-03	6.407313e-01	6.407486e-01	1.494878e+01	-9.487773e-01	1.996648e-02	-2.389695e+01
9.505002871900800e-03	6.406267e-01	6.406457e-01	1.494878e+01	-9.487774e-01	1.996643e-02	-2.389697e+01
9.505003528899693e-03	6.404973e-01	6.405183e-01	1.494878e+01	-9.487775e-01	1.996635e-02	-2.389699e+01
9.505004411153740e-03	6.402797e-01	6.403048e-01	1.494878e+01	-9.487779e-01	1.996616e-02	-2.389704e+01
9.505005279418749e-03	6.399843e-01	6.400160e-01	1.494878e+01	-9.487786e-01	1.996580e-02	-2.389714e+01
9.505006131533579e-03	6.395904e-01	6.396315e-01	1.494878e+01	-9.487796e-01	1.996524e-02	-2.389730e+01
9.505007048499658e-03	6.390746e-01	6.391270e-01	1.494878e+01	-9.487808e-01	1.996453e-02	-2.389748e+01
9.505008084767112e-03	6.384315e-01	6.384962e-01	1.494878e+01	-9.487822e-01	1.996377e-02	-2.389768e+01
9.505008806081440e-03	6.379559e-01	6.380281e-01	1.494878e+01	-9.487830e-01	1.996331e-02	-2.389780e+01
9.505010000000001e-03	6.371404e-01	6.372235e-01	1.494878e+01	-9.487842e-01	1.996258e-02	-2.389799e+01
9.505010029277089e-03	6.371215e-01	6.372048e-01	1.494878e+01	-9.487842e-01	1.996258e-02	-2.389798e+01
9.505010087831257e-03	6.370871e-01	6.371705e-01	1.494878e+01	-9.487842e-01	1.996262e-02	-2.389798e+01
9.505010204939601e-03	6.370294e-01	6.371125e-01	1.494878e+01	-9.487841e-01	1.996265e-02	-2.389796e+01
9.505010338282313e-03	6.369777e-01	6.370597e-01	1.494878e+01	-9.487839e-01	1.996273e-02	-2.389794e+01
9.505010460153160e-03	6.369416e-01	6.370223e-01	1.494878e+01	-9.487838e-01	1.996284e-02	-2.389791e+01
9.505010589799266e-03	6.369119e-01	6.369907e-01	1.494878e+01	-9.487835e-01	1.996298e-02	-2.389787e+01
9.505010728549826e-03	6.368870e-01	6.369636e-01	1.494878e+01	-9.487832e-01	1.996314e-02	-2.389783e+01
9.505010882235126e-03	6.368658e-01	6.369397e-01	1.494878e+01	-9.487828e-01	1.996334e-02	-2.389777e+01
9.505011057588685e-03	6.368479e-01	6.369186e-01	1.494878e+01	-9.487824e-01	1.996357e-02	-2.389771e+01
9.505011257109397e-03	6.368343e-01	6.369014e-01	1.494878e+01	-9.487819e-01	1.996384e-02	-2.389764e+01
9.505011501793295e-03	6.368264e-01	6.368888e-01	1.494878e+01	-9.487813e-01	1.996418e-02	-2.389755e+01
9.505011800345027e-03	6.368290e-01	6.368856e-01	1.494878e+01	-9.487805e-01	1.996461e-02	-2.389744e+01
9.505012205090695e-03	6.368534e-01	6.369022e-01	1.494878e+01	-9.487795e-01	1.996518e-02	-2.389729e+01
9.505012762668880e-03	6.369282e-01	6.369660e-01	1.494878e+01	-9.487781e-01	1.996599e-02	-2.389708e+01
9.505013679777109e-03	6.371638e-01	6.371834e-01	1.494878e+01	-9.487756e-01	1.996733e-02	-2.389673e+01
9.505015416240430e-03	6.379806e-01	6.379649e-01	1.494877e+01	-9.487709e-01	1.996995e-02	-2.389604e+01
9.505018387774872e-03	6.403439e-01	6.402661e-01	1.494876e+01	-9.487626e-01	1.997460e-02	-2.389484e+01
9.505021997258570e-03	6.447271e-01	6.445721e-01	1.494875e+01	-9.487522e-01	1.998041e-02	-2.389334e+01
9.505025510310988e-03	6.508132e-01	6.505793e-01	1.494874e+01	-9.487422e-01	1.998601e-02	-2.389191e+01
9.505029243053797e-03	6.630953e-01	6.626557e-01	1.494873e+01	-9.487328e-01	1.999125e-02	-2.389058e+01
9.505032694796411e-03	6.971466e-01	6.959663e-01	1.494873e+01	-9.487281e-01	1.999384e-02	-2.388996e+01
9.505036577989366e-03	7.911469e-01	7.880971e-01	1.494873e+01	-9.487304e-01	1.999259e-02	-2.389036e+01
9.505040799911046e-03	9.811550e-01	9.752345e-01	1.494874e+01	-9.487399e-01	1.998727e-02	-2.389182e+01
9.505046291859338e-03	1.353648e+00	1.343720e+00	1.494876e+01	-9.487570e-01	1.997774e-02	-2.389436e+01
9.505051564597869e-03	1.823127e+00	1.809639e+00	1.494877e+01	-9.487742e-01	1.996811e-02	-2.389689e+01
9.505056109329287e-03	2.313620e+00	2.297595e+00	1.494879e+01	-9.487876e-01	1.996060e-02	-2.389885e+01
9.505062265278447e-03	3.067985e+00	3.049414e+00	1.494880e+01	-9.488022e-01	1.995248e-02	-2.390092e+01
9.505069294513779e-03	3.994151e+00	3.973564e+00	1.494873e+01	-9.487280e-01	1.999263e-02	-2.388992e+01
9.505072388821048e-03	4.417977e+00	4.396820e+00	1.494739e+01	-9.473928e-01	2.070884e-02	-2.369307e+01
9.505074305125059e-03	4.684307e+00	4.662929e+00	1.494280e+01	-9.427971e-01	2.320240e-02	-2.301701e+01
9.505075906260055e-03	4.906510e+00	4.885009e+00	1.493287e+01	-9.328724e-01	2.864827e-02	-2.156076e+01
9.505077680230754e-03	5.150627e+00	5.129055e+00	1.491233e+01	-9.123293e-01	3.999959e-02	-1.855738e+01
9.505081228172160e-03	5.629142e+00	5.607597e+00	1.484439e+01	-8.443914e-01	7.757808e-02	-8.678270e+00
9.505087204815459e-03	6.405120e+00	6.383961e+00	1.467338e+01	-6.733779e-01	1.718232e-01	1.599196e+01
9.505093460870945e-03	7.176989e+00	7.156555e+00	1.443714e+01	-4.371385e-01	3.012150e-01	4.972963e+01
9.505096416577562e-03	7.522041e+00	7.502061e+00	1.430414e+01	-3.041426e-01	3.734902e-01	6.845963e+01
9.505097954270320e-03	7.693747e+00	7.674036e+00	1.422798e+01	-2.279828e-01	4.145868e-01	7.901894e+01
9.505098761414865e-03	7.781687e+00	7.762124e+00	1.418624e+01	-1.862416e-01	4.370105e-01	8.472945e+01
9.505099178058224e-03	7.826466e+00	7.806981e+00	1.416416e+01	-1.641633e-01	4.488356e-01	8.772106e+01
9.505099382214319e-03	7.848252e+00	7.828805e+00	1.415316e+01	-1.531586e-01	4.547157e-01	8.920399e+01
9.505099457776986e-03	7.856283e+00	7.836850e+00	1.414904e+01	-1.490409e-01	4.569158e-01	8.975693e+01
9.505099533708240e-03	7.864336e+00	7.844917e+00	1.414490e+01	-1.449005e-01	4.591346e-01	9.031123e+01
9.505099555045915e-03	7.866598e+00	7.847183e+00	1.414374e+01	-1.437422e-01	4.597562e-01	9.046613e+01
9.505099597721271e-03	7.871119e+00	7.851712e+00	1.414143e+01	-1.414276e-01	4.609960e-01	9.077548e+01
9.505099645881629e-03	7.876216e+00	7.856818e+00	1.413881e+01	-1.388101e-01	4.623958e-01	9.112479e+01
9.505099742202344e-03	7.886393e+00	7.867014e+00	1.413356e+01	-1.335601e-01	4.652002e-01	9.182409e+01
9.505099894186401e-03	7.902407e+00	7.883057e+00	1.412523e+01	-1.252337e-01	4.696436e-01	9.292945e+01
9.505100155392694e-03	7.929787e+00	7.910487e+00	1.411078e+01	-1.107782e-01	4.773487e-01	9.483511e+01
9.505100677805280e-03	7.983979e+00	7.964780e+00	1.408120e+01	-8.120055e-02	4.930780e-01	9.866634e+01
9.505101722630457e-03	8.090566e+00	8.071573e+00	1.401928e+01	-1.927657e-02	5.258754e-01	1.063723e+02
9.505102814964708e-03	8.199734e+00	8.180959e+00	1.394968e+01	5.032105e-02	5.625191e-01	1.144510e+02
9.505103298117573e-03	8.246841e+00	8.228164e+00	1.391500e+01	8.499546e-02	5.806065e-01	1.180094e+02
9.505103599145026e-03	8.275438e+00	8.256821e+00	1.388982e+01	1.101751e-01	5.935831e-01	1.201976e+02
9.505103781557729e-03	8.292248e+00	8.273666e+00	1.387115e+01	1.288535e-01	6.030235e-01	1.214878e+02
9.505103964222730e-03	8.308388e+00	8.289837e+00	1.384706e+01	1.529354e-01	6.148130e-01	1.227151e+02
9.505104059049696e-03	8.316190e+00	8.297648e+00	1.382938e+01	1.706191e-01	6.229588e-01	1.232800e+02
9.505104115860752e-03	8.320301e+00	8.301758e+00	1.381313e+01	1.868722e-01	6.297999e-01	1.235248e+02
9.505104149043916e-03	8.322210e+00	8.303653e+00	1.379786e+01	2.021441e-01	6.354699e-01	1.235429e+02
9.505104168565134e-03	8.322885e+00	8.304302e+00	1.378247e+01	2.175282e-01	6.402566e-01	1.233576e+02
9.505104180086765e-03	8.322839e+00	8.304214e+00	1.376489e+01	2.351106e-01	6.444088e-01	1.228235e+02
9.505104186937917e-03	8.321995e+00	8.303242e+00	1.372594e+01	2.740550e-01	6.488675e-01	1.196662e+02
9.505104191475593e-03	8.319759e+00	8.300683e+00	1.363986e+01	3.601425e-01	6.556456e-01	1.122352e+02
9.505104194773996e-03	8.315728e+00	8.296146e+00	1.351425e+01	4.857521e-01	6.664170e-01	1.042287e+02
9.505104198129284e-03	8.308721e+00	8.288428e+00	1.334200e+01	6.579971e-01	6.853274e-01	9.769551e+01
9.505104201403707e-03	8.299298e+00	8.278261e+00	1.315480e+01	8.451957e-01	7.117670e-01	9.345114e+01
9.505104205106446e-03	8.286006e+00	8.264135e+00	1.293119e+01	1.068807e+00	7.500432e-01	8.955346e+01
9.505104209122886e-03	8.268953e+00	8.246210e+00	1.268081e+01	1.319193e+00	7.993609e-01	8.573405e+01
9.505104213129889e-03	8.249242e+00	8.225670e+00	1.242552e+01	1.574481e+00	8.554394e-01	8.207320e+01
9.505104218441258e-03	8.218839e+00	8.194235e+00	1.208111e+01	1.918890e+00	9.380399e-01	7.722063e+01
9.505104227360589e-03	8.158427e+00	8.132218e+00	1.149609e+01	2.503906e+00	1.087769e+00	6.896581e+01
9.505104240611566e-03	8.050824e+00	8.022470e+00	1.063869e+01	3.361310e+00	1.316769e+00	5.699145e+01
9.505104258152250e-03	7.882762e+00	7.852037e+00	9.580647e+00	4.419353e+00	1.608399e+00	4.286363e+01
9.505104277262297e-03	7.676739e+00	7.644248e+00	8.600293e+00	5.399707e+00	1.888573e+00	3.070098e+01
9.505104301010953e-03	7.409046e+00	7.375678e+00	7.655618e+00	6.344382e+00	2.170193e+00	2.006434e+01
9.505104325190798e-03	7.148127e+00	7.115207e+00	6.957355e+00	7.042645e+00	2.384775e+00	1.315486e+01
9.505104350621782e-03	6.908704e+00	6.877264e+00	6.450127e+00	7.549873e+00	2.540494e+00	8.828896e+00
9.505104382608681e-03	6.666498e+00	6.637373e+00	6.015448e+00	7.984552e+00	2.668363e+00	5.614835e+00
9.505104415322138e-03	6.480909e+00	6.453970e+00	5.715635e+00	8.284365e+00	2.750050e+00	3.666042e+00
9.505104451646561e-03	6.336516e+00	6.311467e+00	5.496546e+00	8.503454e+00	2.804112e+00	2.384401e+00
9.505104492632699e-03	6.228529e+00	6.204954e+00	5.336664e+00	8.663336e+00	2.839860e+00	1.528012e+00
9.505104544627968e-03	6.143772e+00	6.121373e+00	5.211123e+00	8.788877e+00	2.865478e+00	9.050058e-01
9.505104606409541e-03	6.086494e+00	6.064899e+00	5.124200e+00	8.875800e+00	2.881868e+00	5.080879e-01
9.505104685676849e-03	6.049147e+00	6.028099e+00	5.064019e+00	8.935981e+00	2.892391e+00	2.621820e-01
9.505104782841015e-03	6.028356e+00	6.007651e+00	5.025805e+00	8.974195e+00	2.898506e+00	1.361002e-01
9.505104914834764e-03	6.016795e+00	5.996346e+00	4.997812e+00	9.002188e+00	2.902396e+00	7.854568e-02
9.505105093097890e-03	6.009707e+00	5.989495e+00	4.972560e+00	9.027440e+00	2.905314e+00	5.908650e-02
9.505105347689252e-03	6.002927e+00	5.983018e+00	4.942006e+00	9.057994e+00	2.908346e+00	5.397749e-02
9.505105650158135e-03	5.995396e+00	5.975844e+00	4.907507e+00	9.092493e+00	2.911351e+00	5.241869e-02
9.505106097173741e-03	5.984245e+00	5.965225e+00	4.858372e+00	9.141628e+00	2.914740e+00	5.035601e-02
9.505106767862433e-03	5.967889e+00	5.949648e+00	4.788738e+00	9.211262e+00	2.917039e+00	4.773356e-02
9.505108109239810e-03	5.937865e+00	5.921056e+00	4.661038e+00	9.338962e+00	2.913573e+00	4.338071e-02
9.505110113330613e-03	5.900134e+00	5.885125e+00	4.489227e+00	9.510773e+00	2.895181e+00	3.866290e-02
9.505111964011673e-03	5.875284e+00	5.861462e+00	4.348202e+00	9.651798e+00	2.864048e+00	3.597274e-02
9.505114918812417e-03	5.855332e+00	5.842462e+00	4.145614e+00	9.854386e+00	2.787866e+00	3.431650e-02
9.505119539428508e-03	5.852326e+00	5.839596e+00	3.844089e+00	1.015591e+01	2.627751e+00	3.486926e-02
9.505123920716944e-03	5.869900e+00	5.856325e+00	3.553898e+00	1.044610e+01	2.440970e+00	3.730056e-02
9.505127416111453e-03	5.893939e+00	5.879212e+00	3.305840e+00	1.069416e+01	2.269937e+00	3.992014e-02
9.505131376875031e-03	5.925931e+00	5.909673e+00	2.998507e+00	1.100149e+01	2.060663e+00	4.294072e-02
9.505135104105666e-03	5.956939e+00	5.939197e+00	2.680831e+00	1.131917e+01	1.856369e+00	4.548348e-02
9.505139798919447e-03	5.994798e+00	5.975247e+00	2.241975e+00	1.175803e+01	1.597033e+00	4.811450e-02
9.505144485312998e-03	6.039506e+00	6.018292e+00	1.783822e+00	1.221618e+01	1.341936e+00	4.691645e-02
9.505148471175985e-03	6.113844e+00	6.091419e+00	1.433712e+00	1.256629e+01	1.129610e+00	3.903127e-02
9.505152912942648e-03	6.266443e+00	6.242928e+00	1.144167e+00	1.285583e+01	9.006076e-01	2.815906e-02
9.505157515347210e-03	6.489196e+00	6.464784e+00	9.398165e-01	1.306018e+01	6.794322e-01	2.085768e-02
9.505162274678750e-03	6.765794e+00	6.740666e+00	7.948236e-01	1.320518e+01	4.795225e-01	1.584333e-02
9.505168052683387e-03	7.136172e+00	7.110393e+00	6.675081e-01	1.333249e+01	2.783911e-01	1.136085e-02
9.505170954185495e-03	7.332406e+00	7.306388e+00	6.181498e-01	1.338185e+01	2.033479e-01	9.383367e-03
9.505173761592163e-03	7.528172e+00	7.501992e+00	5.791521e-01	1.342085e+01	1.550969e-01	7.585514e-03
9.505175680554964e-03	7.663965e+00	7.637707e+00	5.557976e-01	1.344420e+01	1.328600e-01	6.494179e-03
9.505177923745708e-03	7.824313e+00	7.797999e+00	5.315218e-01	1.346848e+01	1.150283e-01	5.435839e-03
9.505180132627529e-03	7.983315e+00	7.956976e+00	5.101719e-01	1.348983e+01	1.024715e-01	4.632467e-03
9.505183205405277e-03	8.205612e+00	8.179289e+00	4.840336e-01	1.351597e+01	9.014414e-02	3.783853e-03
9.505186892368060e-03	8.472908e+00	8.446663e+00	4.567432e-01	1.354326e+01	7.992878e-02	3.054066e-03
9.505190779649918e-03	8.754261e+00	8.728174e+00	4.321232e-01	1.356788e+01	7.301648e-02	2.492608e-03
9.505195360136921e-03	9.083626e+00	9.057810e+00	4.076080e-01	1.359239e+01	6.834339e-02	2.014171e-03
9.505200637113860e-03	9.458303e+00	9.432903e+00	3.839684e-01	1.361603e+01	6.611031e-02	1.600301e-03
9.505206654904508e-03	9.877202e+00	9.852386e+00	3.616476e-01	1.363835e+01	6.654098e-02	1.248919e-03
9.505213120486224e-03	1.031522e+01	1.029114e+01	3.418474e-01	1.365815e+01	6.921770e-02	9.697946e-04
9.505219467655493e-03	1.073228e+01	1.070902e+01	3.255234e-01	1.367448e+01	7.280115e-02	7.736859e-04
9.505223506556533e-03	1.098831e+01	1.096563e+01	3.166952e-01	1.368330e+01	7.513259e-02	6.820327e-04
9.505229517240497e-03	1.135377e+01	1.133201e+01	3.054676e-01	1.369453e+01	7.835988e-02	5.773544e-04
9.505236332715876e-03	1.174301e+01	1.172241e+01	2.948446e-01	1.370516e+01	8.158378e-02	4.835662e-04
9.505248875458547e-03	1.239402e+01	1.237576e+01	2.792902e-01	1.372071e+01	8.659429e-02	3.539974e-04
9.505261196506222e-03	1.296150e+01	1.294582e+01	2.671757e-01	1.373282e+01	9.071469e-02	2.567167e-04
9.505267575318561e-03	1.321537e+01	1.320126e+01	2.621679e-01	1.373783e+01	9.251101e-02	2.154481e-04
9.505271356175370e-03	1.334202e+01	1.332909e+01	2.597036e-01	1.374030e+01	9.344119e-02	1.900002e-04
9.505275419850572e-03	1.345538e+01	1.344396e+01	2.574224e-01	1.374258e+01	9.435023e-02	1.617944e-04
9.505279211575395e-03	1.354203e+01	1.353214e+01	2.556019e-01	1.374440e+01	9.512762e-02	1.350852e-04
9.505283263464372e-03	1.361282e+01	1.360461e+01	2.540073e-01	1.374599e+01	9.588009e-02	1.074735e-04
9.505288448493382e-03	1.367321e+01	1.366714e+01	2.524481e-01	1.374755e+01	9.673724e-02	7.533262e-05
9.505294878370207e-03	1.371646e+01	1.371279e+01	2.510777e-01	1.374892e+01	9.767522e-02	4.019125e-05
9.505299238424185e-03	1.373229e+01	1.372985e+01	2.504711e-01	1.374953e+01	9.823486e-02	2.157854e-05
9.505303635111817e-03	1.374119e+01	1.373958e+01	2.500925e-01	1.374991e+01	9.873582e-02	9.918739e-06
9.505308046957504e-03	1.374692e+01	1.374586e+01	2.498455e-01	1.375015e+01	9.919037e-02	2.683421e-06
9.505312974002977e-03	1.375110e+01	1.375043e+01	2.496700e-01	1.375033e+01	9.965022e-02	-2.377276e-06
9.505318022919984e-03	1.375389e+01	1.375347e+01	2.495584e-01	1.375044e+01	1.000760e-01	-4.830716e-06
9.505323901168622e-03	1.375592e+01	1.375567e+01	2.494822e-01	1.375052e+01	1.005193e-01	-6.830180e-06
9.505331310176210e-03	1.375742e+01	1.375729e+01	2.494287e-01	1.375057e+01	1.010132e-01	-6.964539e-06
9.505339224573514e-03	1.375819e+01	1.375812e+01	2.494020e-01	1.375060e+01	1.014604e-01	-7.464240e-06
9.505355053368129e-03	1.375860e+01	1.375858e+01	2.493877e-01	1.375061e+01	1.021891e-01	-5.829423e-06
9.505369407338864e-03	1.375837e+01	1.375837e+01	2.493916e-01	1.375061e+01	1.026956e-01	-4.996037e-06
9.505392591655039e-03	1.375748e+01	1.375749e+01	2.494116e-01	1.375059e+01	1.032761e-01	-3.346020e-06
9.505415018998958e-03	1.375649e+01	1.375650e+01	2.494345e-01	1.375057e+01	1.036576e-01	-2.438269e-06
9.505442695298107e-03	1.375525e+01	1.375527e+01	2.494650e-01	1.375054e+01	1.039506e-01	-1.546215e-06
9.505472554453255e-03	1.375398e+01	1.375399e+01	2.494965e-01	1.375050e+01	1.041365e-01	-1.153470e-06
9.505512741511360e-03	1.375239e+01	1.375241e+01	2.495365e-01	1.375046e+01	1.042674e-01	-6.564140e-07
9.505559785774685e-03	1.375072e+01	1.375073e+01	2.495813e-01	1.375042e+01	1.043425e-01	-3.122551e-07
9.505587978407115e-03	1.374985e+01	1.374986e+01	2.496071e-01	1.375039e+01	1.043629e-01	-3.319703e-07
9.505620653589918e-03	1.374901e+01	1.374901e+01	2.496338e-01	1.375037e+01	1.043729e-01	-3.529224e-07
9.505656209815680e-03	1.374825e+01	1.374826e+01	2.496614e-01	1.375034e+01	1.043777e-01	-1.969183e-07
9.505707761666572e-03	1.374738e+01	1.374739e+01	2.496986e-01	1.375030e+01	1.043795e-01	-2.431614e-07
9.505757545209492e-03	1.374674e+01	1.374675e+01	2.497311e-01	1.375027e+01	1.043787e-01	-1.910753e-07
9.505817574911750e-03	1.374618e+01	1.374618e+01	2.497663e-01	1.375023e+01	1.043765e-01	-1.939450e-07
9.505873208759952e-03	1.374581e+01	1.374581e+01	2.497978e-01	1.375020e+01	1.043742e-01	-1.691691e-07
9.505938094592076e-03	1.374551e+01	1.374551e+01	2.498322e-01	1.375017e+01	1.043714e-01	-2.071393e-07
9.506012203312070e-03	1.374529e+01	1.374529e+01	2.498703e-01	1.375013e+01	1.043683e-01	-1.607120e-07
9.506097965559145e-03	1.374513e+01	1.374513e+01	2.499132e-01	1.375009e+01	1.043648e-01	-1.768825e-07
9.506185249429991e-03	1.374503e+01	1.374503e+01	2.499552e-01	1.375004e+01	1.043613e-01	-1.539998e-07
9.506287393185098e-03	1.374498e+01	1.374498e+01	2.500038e-01	1.375000e+01	1.043572e-01	-1.775599e-07
9.506398199540148e-03	1.374495e+01	1.374495e+01	2.500563e-01	1.374994e+01	1.043529e-01	-1.498945e-07
9.506535194122680e-03	1.374494e+01	1.374494e+01	2.501202e-01	1.374988e+01	1.043475e-01	-1.795997e-07
9.506697757691862e-03	1.374496e+01	1.374496e+01	2.501965e-01	1.374980e+01	1.043412e-01	-1.517308e-07
9.506909044130971e-03	1.374498e+01	1.374498e+01	2.502947e-01	1.374971e+01	1.043331e-01	-1.799142e-07
9.507196542623435e-03	1.374502e+01	1.374502e+01	2.504282e-01	1.374957e+01	1.043219e-01	-1.552601e-07
9.507609391671182e-03	1.374507e+01	1.374507e+01	2.506208e-01	1.374938e+01	1.043060e-01	-1.777033e-07
9.508340965865079e-03	1.374517e+01	1.374517e+01	2.509604e-01	1.374904e+01	1.042777e-01	-1.600057e-07
9.509645050330397e-03	1.374535e+01	1.374536e+01	2.515669e-01	1.374843e+01	1.042274e-01	-1.704320e-07
9.512253219261031e-03	1.374572e+01	1.374572e+01	2.527752e-01	1.374722e+01	1.041270e-01	-1.637575e-07
9.517469557122307e-03	1.374644e+01	1.374644e+01	2.551794e-01	1.374482e+01	1.039273e-01	-1.656202e-07
9.527902232844859e-03	1.374786e+01	1.374786e+01	2.599382e-01	1.374006e+01	1.035318e-01	-1.622054e-07
9.628767584289953e-03	1.376083e+01	1.376083e+01	3.033733e-01	1.369663e+01	9.992060e-02	-1.466833e-07
9.748767584289948e-03	1.377462e+01	1.377462e+01	3.495331e-01	1.365047e+01	9.607872e-02	-1.292210e-07
9.868767584289943e-03	1.378676e+01	1.378676e+01	3.901834e-01	1.360982e+01	9.269146e-02	-1.143198e-07
9.955010000000000e-03	1.379461e+01	1.379461e+01	4.164858e-01	1.358351e+01	9.049802e-02	-1.033768e-07
9.967494831420121e-03	1.379569e+01	1.379569e+01	4.200840e-01	1.357992e+01	9.019785e-02	-9.927975e-08
9.975131348639033e-03	1.379634e+01	1.379634e+01	4.222574e-01	1.357774e+01	9.001647e-02	-1.030664e-07
9.985313371597582e-03	1.379720e+01	1.379720e+01	4.251347e-01	1.357487e+01	8.977639e-02	-1.176601e-06
9.985323371597583e-03	1.379720e+01	1.379720e+01	4.251375e-01	1.357486e+01	8.977617e-02	-6.381112e-07
9.985343371597587e-03	1.379720e+01	1.379720e+01	4.251432e-01	1.357486e+01	8.977571e-02	1.695007e-07
9.985383371597593e-03	1.379720e+01	1.379720e+01	4.251537e-01	1.357485e+01	8.977477e-02	-2.030918e-07
9.985447344762768e-03	1.379721e+01	1.379721e+01	4.251728e-01	1.357483e+01	8.977327e-02	-1.583248e-08
9.985575291093118e-03	1.379722e+01	1.379722e+01	4.252081e-01	1.357479e+01	8.977028e-02	-1.435789e-07
9.985831183753825e-03	1.379724e+01	1.379724e+01	4.252796e-01	1.357472e+01	8.976430e-02	-7.962808e-08
9.986342969075239e-03	1.379728e+01	1.379728e+01	4.254236e-01	1.357458e+01	8.975232e-02	-1.117587e-07
9.987366539718059e-03	1.379737e+01	1.379737e+01	4.257107e-01	1.357429e+01	8.972840e-02	-9.561578e-08
9.989413681003700e-03	1.379754e+01	1.379754e+01	4.262829e-01	1.357372e+01	8.968062e-02	-9.865025e-08
9.990915717428710e-03	1.379766e+01	1.379766e+01	4.267025e-01	1.357330e+01	8.964562e-02	-1.028458e-07
9.992005927149980e-03	1.379775e+01	1.379775e+01	4.270058e-01	1.357299e+01	8.962024e-02	-9.663314e-08
9.992829580557458e-03	1.379782e+01	1.379782e+01	4.272356e-01	1.357276e+01	8.960109e-02	-1.072493e-07
9.993362693185043e-03	1.379787e+01	1.379787e+01	4.273844e-01	1.357262e+01	8.958871e-02	-1.018905e-07
9.993943774744829e-03	1.379791e+01	1.379791e+01	4.275455e-01	1.357245e+01	8.957520e-02	-1.180628e-06
9.993953774744831e-03	1.379792e+01	1.379792e+01	4.275484e-01	1.357245e+01	8.957498e-02	-6.483558e-07
9.993973774744834e-03	1.379792e+01	1.379792e+01	4.275541e-01	1.357245e+01	8.957453e-02	1.767961e-07
9.994013774744841e-03	1.379792e+01	1.379792e+01	4.275656e-01	1.357243e+01	8.957360e-02	-2.191589e-07
9.994083893474247e-03	1.379793e+01	1.379793e+01	4.275846e-01	1.357242e+01	8.957198e-02	-2.079954e-08
